
contentsid,page_s,page_e,grade,main_unit,sub_unit,contents,vsm
4e4b5fbbbb602b6d35bea8460aa8f8e5,140,140,中学1年,変化と対応,,"4節　比例，反比例の利用\n\nリサイクルすると？\n\nかりんさんたちは、紙パックをトイレットペーパーに  \nリサイクルする工場を見学しています。\n\n（イラスト）  \nあちらにあるのは、  \n集まった紙パックです。  \nたくさんの紙パックが  \n運ばれてくるのですね！\n\nこの工場には、いろいろな町から  \n紙パックが運ばれてきます。  \n右の表は、A町、B町、C町から  \n運ばれてきた紙パックと、それぞれ  \nからできるトイレットペーパーの  \n個数をまとめたものです。  \n明日、D町から2800kg、E町から4800kgの  \n紙パックが運ばれてくるそうです。\n\n話しあおう  \nD町、E町から集まる紙パックから、  \nトイレットペーパーが何個できるかを  \n求めるには、どうすればよいでしょうか。\n\n比例や反比例を利用して、身のまわりの問題を解決しましょう。\n\n――――――――――――  \n〈表〉  \n紙パック　　　トイレットペーパー  \nA町　1800kg　9000個  \nB町　5400kg　27000個  \nC町　3600kg　18000個  \n――――――――――――  \n\n〈その他の文字情報〉  \n・紙のリサイクルのしくみ（QRコード横）  \n・SDGs（ロゴ）  \n・4章　変化と対応（右側見返し）  \n・4節　比例，反比例の利用（右側見返し）  \n・ページ番号 139（右下）  \n・行番号 5, 10, 15（左余白）",
4e4b5fbbbb602b6d35bea8460aa8f8e5,141,141,中学1年,変化と対応,比例，反比例の利用,1　比例，反比例の利用\n\nステップ①　状況を整理し，問題を設定しよう\n\n　かりんさんは，教えてもらったことを表にまとめて，次の問題を考えました。  \nQ　紙パックをトイレットペーパーにリサイクルするとき，紙パックの重さと，紙パックからできるトイレットペーパーの個数の関係は，下の表のようになります。\n\n　紙パックの重さ(kg)　1800　3600　5400  \n　トイレットペーパーの個数(個)　9000　18000　27000  \n\n2800 kgの紙パックから何個のトイレットペーパーができますか。また，4800 kgの紙パックから何個のトイレットペーパーができますか。\n\nステップ②　解決の見通しを立てて，問題を解決しよう\n\n　上の表から，トイレットペーパーの個数は紙パックの重さに比例すると考えることができます。\n\n説明しよう  \n　トイレットペーパーの個数は紙パックの重さに比例すると考えられるのは，なぜでしょうか。\n\n1　x kgの紙パックからy個のトイレットペーパーができるとするとき，xとyの関係を式に表しなさい。  \n2　2800 kgの紙パックから何個のトイレットペーパーができますか。また，4800 kgの紙パックから何個のトイレットペーパーができますか。  \n\n（ページ番号140）,
4e4b5fbbbb602b6d35bea8460aa8f8e5,142,142,中学1年,変化と対応,比例，反比例の利用,ステップ 3　問題解決の過程をふり返って，気づいたことやもっと調べてみたいことを話し合い，問題を深めよう\n\n深める例  \n学校で１年間に使用するトイレットペーパーをつくるには，何枚の紙パックが必要なのかな？\n\n３　かりんさんの学校では，１年間に 1400 個のトイレットペーパーを使用しています。  \nトイレットペーパーの原料になる紙パックは 30 枚で 1 kg です。  \nかりんさんの学校で１年間に使用するトイレットペーパーをつくるためには，紙パックは何枚必要でしょうか。 ▶補充問題 11\n\n４章　変化と対応  \n４節　比例・反比例の利用\n\n10 比例の利用  \nオリバーさんとエレナさんは，ランニングをしました。  \n２人は同時にスタートして，それぞれのペースで走りました。  \nこのときのスタートしてからの時間を \(x\) 分，走った道のりを \(y\) m とし，\(x\) と \(y\) の関係をグラフに表したところ，右の図で，オリバーさんは①の実線部分，エレナさんは②の実線部分のようになりました。\n\n問 1　オリバーさんとエレナさんについて，次の問いに答えなさい。  \n(1) それぞれ，分速何 m で走りましたか。  \n(2) \(x\) と \(y\) の関係を，\(x\) の変域をつけて，それぞれ式に表しなさい。  \n(3) \(y\) の変域を，それぞれ求めなさい。  \n(4) スタートしてから 8 分間で，２人が走った道のりの差は何 m ですか。 ▶補充問題 12\n\nグラフに表すと，変化のようすを調べやすくなるね。\n\n学びたいかどうう　緊急地震速報　p.276～p.277  \n補充問題 11，12 141,
4e4b5fbbbb602b6d35bea8460aa8f8e5,143,143,中学1年,変化と対応,比例，反比例の利用,説明しよう\n\n厚さが一定のアルミ板から、下の図の２つの形を切り取りました。  \n（ア）            （イ）  \n 15 cm                 長野県  \n ┌───────────┐                                 \n │            │                                 \n │    長方形   │              (長野県の形)  \n │            │                                 \n └───────────┘                                 \n           10 cm\n\n（ア）の板の重さが24 gのとき、（イ）の板の面積を求めるにはどうすればよいでしょうか。\n\n反比例の利用\n\n電子レンジで食品が温まるまでの時間は、電子レンジの出力に反比例することが知られています。  \nこのとき、電子レンジの出力を x W、食品が温まるまでの時間を y 秒とすると、  \nx と y の関係は、\ny = \frac{{a}}{{x}}\nと表すことができます。\n\n右の表は、ある食品を電子レンジで温めるときの時間のめやすです。  \nx = 500 のとき、y = 300 であることから、  \na = 150000  \nとなり、電子レンジの出力と、この食品が温まるまでの時間の関係は、\ny = \frac{{150000}}{{x}}\nとなります。\n\n温める時間のめやす  \n500 W 5分  \n1000 W 2分30秒  \n\n（吹き出し）  \n5分は300秒だね。\n\n問2  \n上の食品を、600 Wの出力で温める場合、温める時間を何分何秒に設定すればよいですか。\n\n問3  \n600 Wの出力で2分30秒温めるとよい食品を、1000 Wの出力で温める場合、温める時間を何分何秒に設定すればよいですか。\n\n（電子レンジの写真）  \n電子レンジ\n\n補充問題 13\n\n142,
4e4b5fbbbb602b6d35bea8460aa8f8e5,144,144,中学1年,変化と対応,比例，反比例の利用,説明しよう  \n温めるときの時間のめやすが下の表の食品を1000Wの出力で温める場合について、右のことは正しくありません。なぜでしょうか。  \nまた、正しい時間を求めるには、どうすればよいでしょうか。  \n\n出力(W)　500　1000　1500  \n時間(分)　3　□　1  \n\n✕　誤答例  \nこの食品が温まるまでに、500Wでは3分かかり、1500Wでは1分かかるので、1000Wでは、その間の2分かかります。  \n\n電子レンジの出力と食品が温まるまでの時間の関係は……  \n\n学びをひろげよう　ランドルト環　p.280～p.281  \n\n––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––  \n\n数学ライブラリー  \n\nモビール  \n\n下の写真のような、風で動くかざりをモビールといいます。  \n\nモビールでは、それぞれの棒で左右がつりあうようにつくられていて、どの棒でも、  \n（かざりの重さ）×（支点からの距離）  \nが、てこの規則性によって等しくなっています。  \n\n例えば、右の図で、左右がつりあっているとき、  \n\n\(x \times y = 25 \times 4\)  \n\nつまり、  \n\(y = \frac{{100}}{{x}}\)  \n\nとなり、yはxに反比例する関係になります。  \n\n反比例の関係を利用して考えながら、いろいろなモビールをつくってみましょう。  \n\n［図の文字］  \n– 左側かざり：x g  \n– 右側おもり：25 g  \n– 左側の距離：y cm  \n– 右側の距離：4 cm  \n– 支点  \n143ページ,
4e4b5fbbbb602b6d35bea8460aa8f8e5,145,145,中学1年,変化と対応,,4章　章末問題　学びをたしかめよう\n\n1 □ 次のうち、\(y\)が\(x\)の関数であるものをすべて選びなさい。また、\(y\)が\(x\)に比例するもの、反比例するものを、それぞれ選びなさい。  \n(ア) 1冊80円のノートを\(x\)冊買ったときの代金\(y\)円  \n(イ) 1000円を出して、\(x\)円の品物を買ったときのおつり\(y\)円  \n(ウ) 気温\(x^\circ\mathrm{C}\)のときの降水量\(y\mathrm{mm}\)  \n(エ) 面積が\(10\mathrm{cm}^2\)の平行四辺形の底辺\(x\mathrm{cm}\)と高さ\(y\mathrm{cm}\)\n\n2 □ \(x\)の変域が、次のそれぞれの場合であることを、不等号を使って表しなさい。  \n(1) 3より大きい  \n(2) \(-2\)以上5以下\n\n3 □ 1辺の長さが\(x\mathrm{cm}\)の正三角形の周の長さを\(y\mathrm{cm}\)とします。\(y\)は\(x\)に比例することを示しなさい。また、そのときの比例定数をいいなさい。\n\n4 □ 100 Lの水がはいった水そうから、1分間に\(x\mathrm{L}\)の割合で水を抜くとき、水そうの水がなくなるまでにかかる時間を\(y\)分とします。\(y\)は\(x\)に反比例することを示しなさい。また、そのときの比例定数をいいなさい。\n\n5 □ 次の\(x\)と\(y\)の関係を式に表しなさい。  \n(1) \(y\)は\(x\)に比例し、\(x=2\)のとき\(y=6\)である。  \n(2) \(y\)は\(x\)に比例し、\(x=-2\)のとき\(y=4\)である。  \n(3) \(y\)は\(x\)に反比例し、\(x=2\)のとき\(y=6\)である。  \n(4) \(y\)は\(x\)に反比例し、\(x=-2\)のとき\(y=4\)である。\n\n――――――――――――――――  \n4章で学習したこと  \n1 関数、比例、反比例の意味を理解していますか。  \n   → p.116～p.118  \n   → p.120～p.123  \n   → p.131～p.133  \n\n2 変域を不等号を使って表すことができますか。  \n   → p.118  \n\n3 比例の意味を理解していますか。  \n   → p.120  \n\n4 反比例の意味を理解していますか。  \n   → p.131  \n\n5 比例、反比例の関係を式に表すことができますか。  \n   → p.122、p.133,
4e4b5fbbbb602b6d35bea8460aa8f8e5,146,146,中学1年,変化と対応,,"6 □ 点 A(4, –1)、B(–3, 0) を、7 の図にかき入れなさい。  \n　また、7 の図で、点 C、D、E の座標をいいなさい。  \n\n7 次の関数のグラフをかきなさい。  \n□ (1) \(y=-4x\)  \n□ (2) \(y=\frac{{1}}{{2}}x\)  \n□ (3) \(y=\frac{{8}}{{x}}\)  \n□ (4) \(y=-\frac{{16}}{{x}}\)  \n\n8 同じ紙500枚の重さをはかると2000 gでした。  \n　この紙の枚数を x 枚、重さを y g として、次の問いに答えなさい。  \n□ (1) x と y の関係を式で表しなさい。  \n□ (2) この紙の枚数が125枚のとき、重さは何 g になりますか。  \n\nこの章の学習を終えて、わかったこと、できるようになったこと、さらに学んでみたいことなどをまとめましょう。  \n例　関数の表、式、グラフはおたがいに関係していることや、どれか１つがわかれば、いろいろなことが読みとれることがわかりました。  \n　　比例や反比例は、身のまわりでもよく利用されているので、ほかにも利用されている例をさがしてみたいです。  \n\n— 補助情報 —  \n6 座標の意味を理解していますか。  \n　　→ p.124～p.125  \n\n7 比例、反比例のグラフをかくことができますか。  \n　　→ p.126～p.129  \n　　→ p.134～p.138  \n\n8 比例の関係を利用して、問題を解くことができますか。  \n　　→ p.140～p.142  \n\n4章　変化と対応  \n章末問題  \n4章のあしあと  \n学習したこと、解答  \n145",
4e4b5fbbbb602b6d35bea8460aa8f8e5,147,147,中学1年,変化と対応,,"4章　章末問題　学びを身につけよう\n\n1 右の(ア)〜(エ)の式で表される関数のうち，次の(1)〜(3)のそれぞれにあてはまるものをすべて選びなさい。  \n□ (1) グラフが，点$(2,-1)$を通る。  \n□ (2) グラフが，原点を通る右下がりの直線である。  \n□ (3) グラフが，双曲線である。\n\n(ア) $y=2x$  \n(イ) $y=-\frac{{1}}{{2}}x$  \n(ウ) $y=\frac{{2}}{{x}}$  \n(エ) $y=-\frac{{2}}{{x}}$\n\n2 グラフが右の図の①，②，③，④になる関数を，それぞれ，次の(ア)〜(ク)の中から選びなさい。  \n(ア) $y=2x$  \n(イ) $y=-x$  \n(ウ) $y=\frac{{5}}{{3}}x$  \n(エ) $y=\frac{{3}}{{5}}x$  \n(オ) $y=\frac{{16}}{{x}}$  \n(カ) $y=-\frac{{16}}{{x}}$  \n(キ) $y=\frac{{4}}{{x}}$  \n(ク) $y=-\frac{{4}}{{x}}$\n\n3 点$(\Box,6)$が，次の関数のグラフ上にあるとき，$\Box$にあてはまる数を求めなさい。  \n□ (1) $y=4x$  \n□ (2) $y=-\frac{{24}}{{x}}$\n\n4 次の関数の式を求めなさい。  \n□ (1) $y$ は $x$ に比例し，グラフが点 $(-5,-30)$ を通る。  \n□ (2) $y$ は $x$ に反比例し，グラフが点 $(5,-8)$ を通る。\n\n5 次の関数のグラフをかきなさい。  \n□ (1) $y$ は $x$ に比例し，$x=2$ のとき $y=-4$ である。  \n□ (2) $y$ は $x$ に反比例し，$x=-3$ のとき $y=-2$ である。",
4e4b5fbbbb602b6d35bea8460aa8f8e5,148,148,中学1年,変化と対応,,6  \n右の図の四角形 ABCD は、1辺 12 cm の正方形です。点 P は、B から出発して辺 BC 上を C まで進むものとし、B から x cm 進んだときの三角形 ABP の面積を y cm² とします。  \n(1) x と y の関係を式に表しなさい。  \n(2) x の変域を求めなさい。  \n(3) 三角形 ABP の面積が 30 cm² となるのは、点 P が B から何 cm 進んだときですか。  \n\n図中のラベル：  \nA  \nD  \ny cm²  \nB  \nx cm→  \nP  \nC  \n\n\n7  \n家から 3 km 離れた博物館まで、自転車に乗って分速 300 m で走ったとき、出発してから x 分後までに進んだ道のりを y m とします。  \n(1) x と y の関係を式に表しなさい。  \n(2) x の変域を求めなさい。  \n(3) x と y の関係を表すグラフを右の図にかきなさい。  \n(4) 家から 1.2 km のところにいるのは、家を出発してから何分後ですか。  \n\n右図のラベル：  \ny  \n3000  \n2000  \n1000  \nO 5 10  \nx  \n\n\n8  \n反比例の関係  \n\(y=\frac{{8}}{{x}}\)  \nのグラフ上に、2点 A、B をとります。また、右の図のように、y軸上に点 P、Q を、x軸上に点 R、S を、それぞれとり、AR と BQ の交点を M とします。  \nこの図で、色のついた部分の面積は、斜線の部分の面積と等しくなります。その理由を説明しなさい。  \n\n右図のラベル：  \ny  \n\(y=\frac{{8}}{{x}}\)  \nP  \nA  \nB  \nQ  \nM  \nO  \nR  \nS  \nx,
4e4b5fbbbb602b6d35bea8460aa8f8e5,149,149,中学1年,平面図形,,5章　平面図形\n\nタイムカプセルを見つけよう\n\nかりんさんとけいたさんが通う中学校を卒業した先輩が、学校にやってきました。  \n下のメモは、１０年前に、先輩がタイムカプセルをうめたときに書いたものです。\n\n「１０年前にうめたタイムカプセルを掘り出しにきたよ。」\n\n「私たちがタイムカプセルをうめた場所はどこかわかるかな？」\n\n「楽しく掘り出すために謎解きにしてあるよ。」\n\nタイムカプセルを見つけよう\n\nポプラの木から桜の木までまっすぐ進むと，２本のポールが１本に見えるところがあります。その地点で右に直角に曲がり，まっすぐ進むと，記念碑と桜の木が重なって見えるところがあります。その地点でこんどは左に直角に曲がり，まっすぐ進みます。そうすると，また２本のポールが１本に見えるところがあります。ここに，タイムカプセルをうめました。  \n１０年後の３月２０日，またみんなで会おうね。\n\n148,
4e4b5fbbbb602b6d35bea8460aa8f8e5,150,150,中学1年,平面図形,,1節　直線と図形\n\n運動場  \nポール  \n校舎  \n体育館  \n記念碑  \n桜の木  \nポプラの木  \n\n説明しよう  \nタイムカプセルがうめられている場所の見つけ方を説明しましょう。  \n\n直線や角からできる平面図形について学びましょう。  \n\n5章  \n平面図形  \n1節　直線と図形  \n\n149,
4e4b5fbbbb602b6d35bea8460aa8f8e5,151,151,中学1年,平面図形,直線と図形,1　直線と図形  \n直線と角について学びましょう。\n\nまっすぐな線のことを直線といいますが，  \nこれからは，直線といえば，  \nまっすぐに限りなくのびている線をいうことにします。  \n5\n\n 直線の一部分で，両端のあるものを線分といいます．  \n また，1点を端として一方にだけのびたものを半直線といいます．\n\n（図）  \n――――――――――――――――――――――――  \n  ●―――――――――●  \n  A        B  \n    直線 AB  \n――――――――――――――――――――――――  \n  ●―――――――――●  \n  A        B  \n    線分 AB  \n――――――――――――――――――――――――  \n  ●――――――――――――――▶ B  \n  A  \n    半直線 AB  \n――――――――――――――――――――――――\n\n10  \n1点を通る直線は何本もありますが，  \n2点を通る直線は1本しかありません。\n\n（図：中心に A、そこから何本かの直線、うち1本がオレンジ色で B を通る）\n\n問1  \n15  \n（地図図）  \n                          ア     イ     オ  \n                     ●            ●  \n               学校  \n        ●                        C  \n        A ――――――――――――――――――――――――――  \n                    　B               エ  \n                       ●               ●  \n                                   ウ  \n\n左の図で，かりんさんの家は線分 AB 上にあります．  \nまた，リンファさんの家は直線 BC 上にあります．  \n2人の家を，それぞれ，ア～エから選びなさい．\n\n天に続く道（北海道斜里町）  \n\n150,
4e4b5fbbbb602b6d35bea8460aa8f8e5,152,152,中学1年,平面図形,直線と図形,線分 AB は、2点 A、B を結ぶ線のうち、もっとも短いものです。この線分 AB の長さを、2点 A、B 間の距離(かんきょり)といいます。\n\nABと書いて、線分 AB の長さを表すことがあります。\n\n線分 AB の長さが3 cm → \(AB=\mathrm{3cm}\)\n\n1つの点からひいた2つの半直線のつくる図形を角(かく)といいます。\n\n右の図のような角を、角 ABC といい、∠ABC と表します。\n\n∠ABC のことを、単に、∠B や ∠b と表すこともあります。\n\nまた、∠ABC と書いて、∠ABC の大きさを表すことがあります。\n\n∠ABC の大きさが 45° → \(\angle ABC=45^\circ\)\n\n問2　下の図に示した角を、記号∠を使って表しなさい。また、その角の大きさを、分度器を使って測りなさい。\n\n(1)\n\n（図：点A–点C–点Bの直線上にC、その上方にDからCに向かう半直線、∠DCB を示す）\n\n(2)\n\n（図：点P–点O–点Q、点R–点O–点S が交差する2直線、Oに中心の角を示す）\n\n上の問2の点Cや点Oのように、2つの線が交わる点を交点(こうてん)といいます。\n\n5章　平面図形  \n1節　直線と図形\n\n151ページ,
4e4b5fbbbb602b6d35bea8460aa8f8e5,153,153,中学1年,平面図形,直線と図形,"垂直な２直線, 平行な２直線について学びましょう。\n\n垂直な２直線\n\nひろげよう  \n左の直線を, 右の図のように折ってみましょう。  \nこのとき, もとの直線と折り目の直線は交わります。２本の直線は, どんな関係になるでしょうか。\n\n（図注：直線が重なるように折る）\n\n２直線ＡＢ, ＣＤが交わってできる角が直角であるとき, ＡＢとＣＤは垂直であるといい,  \n$AB \perp CD$  \nと表します。\n\nまた, ２直線ＡＢとＣＤが垂直であるとき, その一方を他方の垂線といいます。\n\n（付箋メモ）  \n$AB \perp CD$ のとき, AB は CD の垂線, CD は AB の垂線\n\n問３  \n右の図のひし形で, 垂直な線分を, 記号⊥を使って表しなさい。\n\n（吹き出し）  \n身のまわりから垂直な２直線とみることができるものを見つけてみよう。\n\n右の図で, 点Ｃから直線ＡＢに垂線をひき, 直線ＡＢとの交点をＨとします。  \n線分ＣＨは, 点Ｃと直線ＡＢ上の点を結ぶ線分のうち, もっとも短いものです。\n\nこの線分ＣＨの長さを, 点Ｃと直線ＡＢとの距離といいます。\n\n――――――  \n図中の点のラベル：Ａ, Ｂ, Ｃ, Ｄ, Ｈ  \nページ番号：152",
4e4b5fbbbb602b6d35bea8460aa8f8e5,154,154,中学1年,平面図形,直線と図形,"説明しよう  \n右の図で，点Aと直線 ℓ との距離と，点Aと直線 m との距離では，どちらが短いでしょうか。  \nどこの長さをくらべたのかをはっきりさせて説明しましょう。  \n\n〔図〕  \n  m  \n  ／  \n A・  \n―――――  \n  ℓ  \n\n平行な２直線  \n2直線 AB, CD が交わらないとき，ABとCDは平行であるといい，  \n$AB//CD$  \nと表します。  \n\n〔図〕  \nA → B  \nC → D  \n\n問4  \n右の図の台形で，平行な線分を，記号 // を使って表しなさい。  \n\n〔図〕  \n  A → D  \n  ／  ＼  \n B → C  \n\n身のまわりから平行な2直線とみることができるものを見つけてみよう。  \n\n右の図で，2直線 ℓ, m が平行であるとき，点Pを，ℓ上のどこにとっても，点Pと直線 m との距離は一定です。  \nこの一定の距離を，平行な2直線 ℓ, m 間の距離といいます。  \n\n〔図〕  \nℓ  \nP P P  \n│ │ │  \n└─┴─┴─ m  \n\n問5  \nノートに直線 AB をかき，直線 AB と平行で，直線 AB との距離が2cmとなる直線をひきなさい。  \nこのような直線は，何本ひけますか。  ",
4e4b5fbbbb602b6d35bea8460aa8f8e5,155,155,中学1年,平面図形,直線と図形,"説明しよう  \n148～149ページで、タイムカプセルがうめられている場所の見つけ方について、これまでに学んだことばを使って説明しましょう。\n\n三角形の表し方について学びましょう。  \n互いに平行でない3つの線分で囲まれた図形が三角形です。\n\n3点A、B、Cを頂点とする三角形ABCを\(\triangle ABC\)と表します。\n\n問6  \n右の図の中にあるすべての三角形を、記号\(\triangle\)を使って表しなさい。\n\n問7  \n次のような\(\triangle ABC\)をかきなさい。  \n(1) \(\displaystyle AB=5\mathrm{cm},\ BC=6\mathrm{cm},\ CA=4\mathrm{cm}\)  \n(2) \(\displaystyle AB=6\mathrm{cm},\ BC=6\mathrm{cm},\ \angle B=30^\circ\)  \n(3) \(\displaystyle BC=6\mathrm{cm},\ \angle B=60^\circ,\ \angle C=45^\circ\)\n\n右の図の三角形で、辺ABと辺ACの長さが等しいことを、\(\displaystyle AB=AC\)と表します。  \nまた、\(\angle ABC\)と\(\angle ACB\)の大きさが等しいことを、\(\angle ABC=\angle ACB\)と表します。\n\n問8  \n\(\displaystyle AB=BC=CA=5\mathrm{cm}\)である\(\triangle ABC\)をかきなさい。  \nすべての辺が5cmの三角形だね。\n\n154",
4e4b5fbbbb602b6d35bea8460aa8f8e5,156,156,中学1年,平面図形,直線と図形,2節　移動と作図\n\n図形を動かして重ねてみよう\n\n下の図は、正方形の折り紙を、右の図のように４回折って、はさみを入れ、ひろげたものです。\n\n【展開図中の矢印のラベル】\nア ク  \nイ キ  \nウ カ  \nエ オ  \n\n話しあおう  \n折り紙をひろげてできた上の図で、アの図形をもとにすると、ほかの図形は、アをどのように動かしたものとみることができるでしょうか。\n\n「矢印の形はすべて合同だね。」\n\n形と大きさを変えないで，図形を動かすことについて学びましょう。\n\nワークの図形をつくろう\n\n――――――――――――  \n５章　平面図形  \n２節　移動と作図  \n\n（ページ番号）５　１０　１５５,
4e4b5fbbbb602b6d35bea8460aa8f8e5,157,157,中学1年,平面図形,図形の移動,1 図形の移動  \n図形の移動の意味と性質について学びましょう。  \n\nある図形を、形と大きさを変えないで、ほかの位置に移すことを移動（いどう）といいます。  \nまた、移動によって移った点と、もとの点を、対応する点といいます。  \n\n平行移動  \n平面上で、図形を、一定の方向に、一定の長さだけずらす移動を平行移動（へいこういどう）といいます。  \n（QRコード）この図形の平行移動  \n\n例1　平行移動  \n下の図で、$\triangle PQR$ は、$\triangle ABC$ を、矢印 $KL$ の方向に、その長さだけ平行移動したものである。  \n（座標平面上に描かれた図：三角形ABCとそれを矢印KLの方向に移動した三角形PQR、さらに小図で線分NM）  \n（QRコード）△ABCを平行移動させる  \n\n問1　例1で、対応する点を結んだ線分AP、BQ、CRの間には，どんな関係がありますか。  \n\n平行移動では、次のことがいえます。  \n対応する点を結んだ線分どうしは平行で、その長さはすべて等しい。  \n\n――――――――――  \n（小図：二つの三角形を右上方向へ平行移動した様子。対応辺には並行な矢印記号〈⇆〉が付されている）  \n\nページ 156,
4e4b5fbbbb602b6d35bea8460aa8f8e5,158,158,中学1年,平面図形,図形の移動,問2  \n前ページの例1で，△ABCを，矢印MNの方向に，その長さだけ平行移動した図をかきなさい。\n\n問3  \n右の図の△ABCを，点Aを点Pに移すように，平行移動した図をかきなさい。  \n                        P  \n               A      C  \n                        B  \n\n▶ 回転移動  \n\n平面上で，図形を，1つの点Oを中心として，一定の角度だけまわす移動を回転移動（かいてんいどう）といいます。  \nこのとき，中心とした点Oを回転の中心（かいてんのちゅうしん）といいます。  \n\n例2 回転移動  \n右の図で，△PQRは，△ABCを，点Oを回転の中心として，時計まわりに60°だけ回転移動したものです。  \n                    60°  \n                       O  \n                       /|\  \n                      A–B  \n               C      Q  \n                P      R  \n\n問4  \n例2で，対応する点A，Pと回転の中心Oを結んだ線分OA，OPの長さについて，どんなことがいえますか。  \n\n回転移動では，次のことがいえます。\n\n対応する点は，回転の中心からの距離が等しく，対応する点と回転の中心とを結んでできた角の大きさはすべて等しい。  \n\n――――――――――――――――――――  \n5章 平面図形  \n2節 移動と作図  \n157ページ,
4e4b5fbbbb602b6d35bea8460aa8f8e5,159,159,中学1年,平面図形,図形の移動,問5　前ページの例2で，△ABCを，点Oを回転の中心として，$180^\circ$だけ回転移動した図をかきなさい。  \n▶補充問題 1\n\n回転移動の中で，特に，$180^\circ$の回転移動を点対称移動（てんたいしょういどう）といいます。\n\n点対称移動では，対応する点と回転の中心は，それぞれ１つの直線上にあります。\n\n＞対称移動\n\n平面上で，図形を，１つの直線 ℓ を折り目として，折り返す移動を対称移動（たいしょういどう）といいます。  \nこのとき，折り目とした直線 ℓ を対称の軸といいます。\n\nアの図形の対称移動\n\n例3　対称移動  \n下の図で，△PQRは，△ABCを，直線 ℓ を対称の軸として，対称移動したものである。\n\n問6　例3で，対応する点を結んだ線分AP，BQ，CRと対称の軸 ℓ との間には，どんな関係がありますか。  \n▶補充問題 1\n\n158,
4e4b5fbbbb602b6d35bea8460aa8f8e5,160,160,中学1年,平面図形,図形の移動,対称移動では、次のことがいえます。\n\n 対応する点を結んだ線分は、対称の軸と垂直に交わり、その交点で２等分される。\n\n算数で学んだ線対称な図形は、対称移動によって移動した図形と、もとの図形とをあわせた図形とみることができます。\n\n問７　前ページの例３で、△ABCを、直線 m を対称の軸として、対称移動した図をかきなさい。\n\n線分の両端からの距離が等しい線分上の点を、その線分の中点といいます。  \n線分の中点を通り、その線分と垂直に交わる直線を、その線分の垂直二等分線といいます。\n\n対称移動の対称の軸は、対応する点を結んだ線分の垂直二等分線といえます。\n\n線分 AB の垂直二等分線 ℓ 上に点 P をとると、線分 PB は、線分 PA を、直線 ℓ を対称の軸として、対称移動した線分とみることができるので、\n\n\(PA = PB\)\n\nとなります。\n\nまた、２点から等しい距離にある点は、その２点を結んだ線分の垂直二等分線上にあります。,
4e4b5fbbbb602b6d35bea8460aa8f8e5,161,161,中学1年,平面図形,図形の移動,3つの移動を組み合わせて、図形を移動することを考えましょう。\n\n例4　平行移動と対称移動を組み合わせた移動  \n下の図で、\(\triangle PQR\) は、\(\triangle ABC\) を、矢印 \(KL\) の方向に、その長さだけ平行移動し、さらに、直線 \(\ell\) を対称の軸として、対称移動したものである。\n\n説明しよう  \n下の図で、\(\triangle PQR\) は、\(\triangle ABC\) を移動したものです。どのように移動しているか、例4にならって説明しましょう。\n\n平行移動、回転移動、対称移動の3つを組み合わせると、図形をどんな位置にでも移動することができます。\n\n3つの移動を組み合わせて、図形をいろいろな位置に移動してみよう。\n\n160,
4e4b5fbbbb602b6d35bea8460aa8f8e5,162,162,中学1年,平面図形,図形の移動,練習問題  \n❶ 正方形 ABCD の対角線の交点 O を通る線分を、右の図のようにひくと、合同な 8 つの直角二等辺三角形ができます。  \nこのうち、次の □ にあてはまる三角形を答えなさい。  \n(1) △OAP を平行移動すると、□ と重なる。  \n(2) △OAP を、PR を対称の軸として、対称移動すると、□ と重なる。  \n(3) △OAP を、点 O を回転の中心として、回転移動すると、□□□ と重なる。  \n(4) △OAP を、点 O を回転の中心として、時計まわりに \(90^\circ\) 回転移動し、さらに PR を対称の軸として、対称移動すると、□ と重なる。  \n\n2辺の長さが等しい直角三角形が直角二等辺三角形だね。  \n\n――――――――――――――――――――――――  \n数学ライブラリー  \n日本の伝統模様  \n\n日本の伝統模様の中には、ある図形をくり返し移動して敷きつめることでつくられたとみることができる模様があります。  \n例えば、下のような市松模様と麻の葉模様は、もとになる図形をくり返し移動してつくられたとみることができます。  \n\n市松模様  \n(市松模様)  \nもとになる図形  \n\n麻の葉模様  \nもとになる図形  \n\n身のまわりから、図形をくり返し移動してつくられたとみることができる模様をさがしてみましょう。  \n\n日本の伝統模様を見てみよう（QRコード）  \n\n（右余白）  \n5章　平面図形  \n2節　移動と作図  \n161ページ,
